Datum von,Datum bis,Biomasse [MWh],Wasserkraft [MWh],Wind Offshore [MWh],Wind Onshore [MWh],Photovoltaik [MWh],Sonstige Erneuerbare [MWh],Kernenergie [MWh],Braunkohle [MWh],Steinkohle [MWh],Erdgas [MWh],Pumpspeicher [MWh],Sonstige Konventionelle [MWh]
09.02.2025 17:45,09.02.2025 18:00,1235.50,364.25,1742.50,2919.00,4.00,25.25,-,2702.00,1788.75,2782.50,702.00,398.00
09.02.2025 18:00,09.02.2025 18:15,1244.00,381.50,1917.75,3034.25,3.25,25.25,-,2711.00,1804.00,2921.00,944.25,408.25
09.02.2025 18:15,09.02.2025 18:30,1244.25,420.25,1946.25,3129.75,3.00,25.00,-,2722.25,1821.25,2946.75,1026.75,416.25
09.02.2025 18:30,09.02.2025 18:45,1243.25,444.50,1958.75,3251.75,3.00,25.00,-,2714.50,1831.00,2956.75,994.00,408.25
09.02.2025 18:45,09.02.2025 19:00,1244.75,404.50,1965.75,3336.25,3.00,25.00,-,2713.75,1829.75,2940.00,870.00,409.50
09.02.2025 19:00,09.02.2025 19:15,1238.50,413.25,1967.25,3394.25,3.00,25.25,-,2712.25,1816.50,2898.25,1044.75,412.00
09.02.2025 19:15,09.02.2025 19:30,1233.25,406.50,1961.75,3436.75,2.75,25.25,-,2713.50,1813.50,2895.50,827.50,409.50
09.02.2025 19:30,09.02.2025 19:45,1230.75,383.75,1939.00,3467.75,3.25,26.00,-,2708.00,1813.25,2918.25,725.75,406.25
09.02.2025 19:45,09.02.2025 20:00,1225.25,382.25,1910.25,3394.25,2.50,25.50,-,2709.00,1811.75,2929.25,606.75,406.25
09.02.2025 20:00,09.02.2025 20:15,1211.50,382.00,1798.25,3337.75,3.75,26.00,-,2719.25,1801.50,2995.50,702.75,409.00
09.02.2025 20:15,09.02.2025 20:30,1200.75,376.50,1791.25,3266.75,2.25,26.00,-,2714.75,1795.00,3003.50,493.50,411.00
09.02.2025 20:30,09.02.2025 20:45,1196.00,363.25,1787.25,3223.75,2.75,26.00,-,2718.50,1791.25,2986.50,373.25,409.50
09.02.2025 20:45,09.02.2025 21:00,1192.50,356.50,1785.00,3207.50,2.75,26.00,-,2713.50,1795.25,2939.00,276.25,402.00
09.02.2025 21:00,09.02.2025 21:15,1169.75,361.00,1687.25,3166.50,3.00,25.75,-,2718.50,1807.25,2953.25,200.50,398.25
09.02.2025 21:15,09.02.2025 21:30,1167.50,371.75,1678.00,3131.50,2.00,26.00,-,2711.00,1808.75,2879.75,188.50,403.50
09.02.2025 21:30,09.02.2025 21:45,1162.25,375.25,1668.50,3105.00,2.00,25.75,-,2718.00,1807.75,2810.75,156.50,405.25
09.02.2025 21:45,09.02.2025 22:00,1153.25,370.75,1662.50,3069.50,2.00,25.50,-,2719.75,1808.00,2740.25,81.75,405.50
09.02.2025 22:00,09.02.2025 22:15,1138.00,400.50,1724.75,2937.25,2.25,25.50,-,2725.75,1790.25,2733.50,247.00,404.75
09.02.2025 22:15,09.02.2025 22:30,1137.75,384.75,1719.25,2926.25,1.75,25.75,-,2734.25,1792.25,2728.50,198.25,405.50
09.02.2025 22:30,09.02.2025 22:45,1133.25,370.00,1713.75,2905.00,4.25,25.75,-,2740.75,1792.00,2712.75,156.00,407.25
09.02.2025 22:45,09.02.2025 23:00,1129.50,352.00,1716.50,2919.25,2.25,26.00,-,2675.75,1782.00,2658.50,124.75,406.50
09.02.2025 23:00,09.02.2025 23:15,1105.50,361.75,1774.50,2912.75,3.25,26.25,-,2648.25,1739.25,2549.25,204.50,399.50
09.02.2025 23:15,09.02.2025 23:30,1099.25,357.25,1764.00,2930.25,2.25,26.25,-,2649.75,1732.50,2455.75,103.75,400.25
09.02.2025 23:30,09.02.2025 23:45,1084.75,338.50,1756.50,2934.50,2.00,26.75,-,2650.50,1725.25,2389.25,55.25,402.00
09.02.2025 23:45,10.02.2025 00:00,1076.50,348.50,1763.50,2929.00,2.00,26.75,-,2641.50,1716.50,2302.75,12.25,402.25
10.02.2025 00:00,10.02.2025 00:15,1058.00,343.00,1756.00,2953.25,1.75,26.75,-,2619.75,1719.50,2273.75,44.75,504.50
10.02.2025 00:15,10.02.2025 00:30,1057.25,341.75,1777.50,2953.00,1.75,26.75,-,2617.25,1716.50,2240.00,17.25,472.50
10.02.2025 00:30,10.02.2025 00:45,1050.00,337.50,1828.50,2960.25,1.75,26.75,-,2598.75,1706.50,2207.75,1.50,468.75
10.02.2025 00:45,10.02.2025 01:00,1047.50,344.75,1825.00,2955.50,1.75,27.00,-,2593.75,1690.75,2197.75,5.50,467.50
10.02.2025 01:00,10.02.2025 01:15,1040.75,346.00,1892.75,2939.50,1.75,27.00,-,2585.75,1663.25,2160.75,35.75,467.75
10.02.2025 01:15,10.02.2025 01:30,1036.00,366.50,1775.50,2954.00,1.75,26.50,-,2577.25,1657.00,2140.25,52.75,471.75
10.02.2025 01:30,10.02.2025 01:45,1029.75,355.75,1778.25,2979.25,1.75,26.25,-,2572.00,1658.75,2138.25,56.75,472.50
10.02.2025 01:45,10.02.2025 02:00,1030.75,339.00,1785.75,3009.75,2.00,26.00,-,2565.00,1649.75,2109.75,24.00,473.75
10.02.2025 02:00,10.02.2025 02:15,1026.75,356.25,1782.00,3043.50,2.00,26.00,-,2560.75,1635.00,2147.00,45.00,471.50
10.02.2025 02:15,10.02.2025 02:30,1032.25,352.50,1784.00,3100.75,2.00,26.25,-,2556.00,1636.50,2143.25,17.25,469.75
10.02.2025 02:30,10.02.2025 02:45,1032.75,345.50,1794.50,3143.75,2.00,26.25,-,2555.25,1636.25,2141.75,7.75,472.25
10.02.2025 02:45,10.02.2025 03:00,1034.50,341.25,1805.25,3182.25,2.00,26.25,-,2544.25,1634.25,2137.00,35.75,467.50
10.02.2025 03:00,10.02.2025 03:15,1034.50,347.00,1777.25,3219.75,2.00,26.00,-,2547.75,1633.25,2129.25,0.00,457.50
10.02.2025 03:15,10.02.2025 03:30,1035.50,341.50,1788.75,3262.00,2.00,26.25,-,2541.50,1644.00,2134.25,37.50,454.75
10.02.2025 03:30,10.02.2025 03:45,1036.50,357.50,1794.00,3295.25,2.00,26.25,-,2555.50,1644.50,2142.00,37.50,453.75
10.02.2025 03:45,10.02.2025 04:00,1037.25,355.75,1804.00,3233.75,2.00,26.25,-,2545.00,1645.50,2141.50,45.00,456.25
10.02.2025 04:00,10.02.2025 04:15,1043.25,354.00,1785.25,3233.00,2.00,26.25,-,2529.50,1653.75,2203.25,21.50,453.75
10.02.2025 04:15,10.02.2025 04:30,1048.00,355.75,1797.00,3281.50,2.00,26.00,-,2530.75,1669.25,2228.25,52.75,453.00
10.02.2025 04:30,10.02.2025 04:45,1050.50,363.25,1805.25,3321.50,2.00,25.75,-,2513.25,1676.00,2255.00,3.00,454.75
10.02.2025 04:45,10.02.2025 05:00,1054.50,350.50,1811.00,3379.00,2.00,26.00,-,2471.50,1678.25,2297.25,2.50,461.75
10.02.2025 05:00,10.02.2025 05:15,1060.75,340.25,1753.00,3417.00,2.00,25.75,-,2498.00,1696.75,2346.00,6.25,457.00
10.02.2025 05:15,10.02.2025 05:30,1063.75,339.50,1751.00,3458.75,1.75,25.75,-,2516.00,1696.50,2365.25,2.75,452.25
10.02.2025 05:30,10.02.2025 05:45,1074.75,348.00,1750.50,3522.25,2.00,25.50,-,2509.50,1687.75,2386.75,95.75,451.50
10.02.2025 05:45,10.02.2025 06:00,1084.75,384.50,1743.25,3570.75,2.00,25.50,-,2529.50,1674.00,2417.50,265.50,455.75
10.02.2025 06:00,10.02.2025 06:15,1109.00,352.00,1752.25,3802.25,2.25,25.50,-,2524.00,1698.50,2552.00,101.50,451.75
10.02.2025 06:15,10.02.2025 06:30,1121.50,352.25,1753.50,3868.00,2.75,25.25,-,2551.25,1698.00,2693.25,256.75,453.75
10.02.2025 06:30,10.02.2025 06:45,1141.75,382.00,1750.00,3909.50,4.50,25.00,-,2557.25,1698.75,2781.50,399.00,471.00
10.02.2025 06:45,10.02.2025 07:00,1161.25,402.50,1678.50,3938.00,6.25,25.00,-,2550.00,1697.75,2862.25,779.50,479.50
10.02.2025 07:00,10.02.2025 07:15,1193.50,390.75,1645.00,3975.50,5.00,25.25,-,2550.25,1702.50,2952.50,774.75,517.50
10.02.2025 07:15,10.02.2025 07:30,1213.00,438.25,1673.00,4009.00,9.00,25.50,-,2553.25,1713.00,2988.25,1062.00,534.25
10.02.2025 07:30,10.02.2025 07:45,1216.00,438.75,1687.25,3931.50,18.75,25.50,-,2537.50,1745.00,3035.50,1290.00,536.25
10.02.2025 07:45,10.02.2025 08:00,1221.25,435.00,1699.75,3913.50,75.25,25.75,-,2527.25,1745.25,3077.25,1417.25,535.50
10.02.2025 08:00,10.02.2025 08:15,1231.50,457.00,1758.75,3914.50,198.50,25.75,-,2474.25,1742.25,3146.00,1157.25,538.50
10.02.2025 08:15,10.02.2025 08:30,1235.00,459.50,1762.50,3980.25,358.50,25.50,-,2475.25,1753.50,3199.00,1416.25,534.75
10.02.2025 08:30,10.02.2025 08:45,1238.25,470.75,1762.25,4040.25,549.25,25.25,-,2476.00,1766.75,3242.25,1407.00,534.75
10.02.2025 08:45,10.02.2025 09:00,1238.25,390.75,1729.00,4057.50,756.75,25.00,-,2470.75,1765.75,3278.50,1269.00,533.00
10.02.2025 09:00,10.02.2025 09:15,1222.25,397.25,1654.00,4069.75,983.00,25.25,-,2504.00,1777.25,3160.75,1155.00,522.75
10.02.2025 09:15,10.02.2025 09:30,1218.75,386.00,1611.00,4085.25,1227.25,25.25,-,2508.50,1783.25,3134.25,979.25,498.00
10.02.2025 09:30,10.02.2025 09:45,1213.75,394.25,1600.25,4074.25,1484.50,25.00,-,2501.50,1780.75,3140.25,824.75,493.75
10.02.2025 09:45,10.02.2025 10:00,1202.75,384.50,1531.50,4066.75,1748.50,24.75,-,2498.25,1791.00,3175.00,672.75,491.00
10.02.2025 10:00,10.02.2025 10:15,1169.75,360.25,1682.50,4066.25,2027.25,24.75,-,2484.50,1782.25,3097.00,397.75,447.50
10.02.2025 10:15,10.02.2025 10:30,1159.00,361.50,1575.50,4085.75,2299.75,24.50,-,2442.50,1733.00,3051.25,400.50,438.75
10.02.2025 10:30,10.02.2025 10:45,1143.25,357.25,1536.25,4094.25,2558.50,24.50,-,2433.50,1739.50,3046.75,176.75,441.25
10.02.2025 10:45,10.02.2025 11:00,1133.25,358.00,1482.75,4118.50,2794.25,24.75,-,2418.50,1778.75,3041.25,97.75,443.00
10.02.2025 11:00,10.02.2025 11:15,1105.25,378.00,1503.50,4095.50,3042.00,25.00,-,2389.75,1790.25,2944.75,255.25,435.00
10.02.2025 11:15,10.02.2025 11:30,1094.25,397.75,1414.25,4096.00,3250.00,25.25,-,2391.50,1790.75,2899.75,161.75,431.00
10.02.2025 11:30,10.02.2025 11:45,1091.50,379.50,1418.00,4092.75,3445.75,25.00,-,2377.50,1844.50,2867.25,107.75,436.75
10.02.2025 11:45,10.02.2025 12:00,1088.50,361.75,1449.00,4069.75,3636.75,25.25,-,2338.50,1928.25,2865.50,43.75,442.75
10.02.2025 12:00,10.02.2025 12:15,1069.00,352.00,1425.00,4085.75,3774.50,25.50,-,2299.50,1959.50,2872.00,63.50,439.00
10.02.2025 12:15,10.02.2025 12:30,1063.50,366.75,1308.50,4121.75,3858.25,25.50,-,2279.50,1997.25,2814.25,52.00,435.75
10.02.2025 12:30,10.02.2025 12:45,1062.25,357.50,1284.50,4173.75,3912.00,25.75,-,2227.75,2037.50,2787.25,72.00,437.00
10.02.2025 12:45,10.02.2025 13:00,1059.75,360.00,1244.75,4247.00,3939.00,25.75,-,2214.00,2056.25,2797.75,16.75,434.25
10.02.2025 13:00,10.02.2025 13:15,1057.75,358.00,1222.50,4313.75,3941.00,25.75,-,2195.00,2046.50,2731.75,34.75,431.50
10.02.2025 13:15,10.02.2025 13:30,1061.00,356.00,1217.25,4367.75,3956.75,25.75,-,2162.75,2023.00,2739.75,31.25,432.75
10.02.2025 13:30,10.02.2025 13:45,1053.00,366.50,1207.00,4331.50,3864.75,26.00,-,2165.75,1999.25,2736.00,44.75,434.75
10.02.2025 13:45,10.02.2025 14:00,1054.00,356.50,1183.00,4417.75,3753.25,26.00,-,2209.75,1985.75,2716.75,22.75,436.75
10.02.2025 14:00,10.02.2025 14:15,1061.25,363.75,1168.00,4569.25,3591.50,26.25,-,2287.75,1956.00,2727.75,11.75,435.00
10.02.2025 14:15,10.02.2025 14:30,1072.50,358.25,1188.50,4682.50,3393.50,26.25,-,2305.25,1934.25,2741.25,22.50,438.00
10.02.2025 14:30,10.02.2025 14:45,1076.50,360.00,1203.75,4787.00,3124.25,26.50,-,2295.25,1888.75,2747.50,32.75,429.25
10.02.2025 14:45,10.02.2025 15:00,1082.50,359.75,1209.25,4918.25,2829.00,27.00,-,2304.50,1858.00,2799.50,23.75,431.25
10.02.2025 15:00,10.02.2025 15:15,1088.25,370.75,1259.50,4930.75,2521.75,26.75,-,2222.25,1841.50,2898.00,122.50,443.00
10.02.2025 15:15,10.02.2025 15:30,1097.50,366.25,1308.25,4951.50,2191.75,26.75,-,2210.00,1848.75,2942.25,117.25,440.00
10.02.2025 15:30,10.02.2025 15:45,1113.75,360.75,1296.50,5017.75,1815.25,27.00,-,2247.25,1868.00,2950.25,170.50,440.75
10.02.2025 15:45,10.02.2025 16:00,1126.00,382.75,1290.25,5128.75,1458.75,27.25,-,2296.75,1822.75,2960.75,253.25,439.25
10.02.2025 16:00,10.02.2025 16:15,1165.25,385.50,1374.00,5285.00,1086.00,27.50,-,2317.25,1852.25,3001.50,257.25,458.00
10.02.2025 16:15,10.02.2025 16:30,1184.25,385.00,1364.50,5464.25,745.25,27.25,-,2329.25,1901.25,3056.75,305.75,459.50
10.02.2025 16:30,10.02.2025 16:45,1192.50,377.00,1373.00,5641.75,451.75,27.25,-,2328.25,1911.00,3082.50,350.00,467.25
10.02.2025 16:45,10.02.2025 17:00,1202.75,379.75,1396.50,5897.50,221.50,27.25,-,2342.25,1887.00,3082.75,420.00,467.50
10.02.2025 17:00,10.02.2025 17:15,1217.50,379.50,1284.25,6157.75,79.25,27.25,-,2433.75,1916.25,2992.25,601.75,470.00
10.02.2025 17:15,10.02.2025 17:30,1228.50,388.50,1278.75,6396.25,17.00,27.00,-,2469.50,1899.50,2922.75,736.25,470.00
10.02.2025 17:30,10.02.2025 17:45,1234.75,399.75,1283.75,6620.25,4.50,27.00,-,2459.50,1896.50,2867.75,784.00,477.00
10.02.2025 17:45,10.02.2025 18:00,1238.50,390.25,1279.25,6843.75,3.75,27.25,-,2466.75,1898.50,2900.00,821.75,478.50
10.02.2025 18:00,10.02.2025 18:15,1237.50,371.50,1370.25,7016.25,3.25,27.00,-,2451.25,1966.75,2907.50,687.25,478.00
10.02.2025 18:15,10.02.2025 18:30,1236.50,375.75,1381.25,7158.00,3.50,27.00,-,2441.75,2019.00,2925.50,599.25,472.00
10.02.2025 18:30,10.02.2025 18:45,1232.25,374.50,1356.25,7310.75,3.50,27.25,-,2435.25,2048.75,2949.25,523.50,470.00
10.02.2025 18:45,10.02.2025 19:00,1223.50,384.50,1350.00,7402.25,4.25,27.25,-,2426.50,2096.75,2972.75,330.00,467.50
10.02.2025 19:00,10.02.2025 19:15,1212.50,395.75,1276.75,7508.25,3.00,27.25,-,2378.00,2104.75,3018.75,311.00,468.50
10.02.2025 19:15,10.02.2025 19:30,1208.50,401.00,1151.50,7604.75,4.50,27.50,-,2363.00,2101.75,3058.25,206.25,466.75
10.02.2025 19:30,10.02.2025 19:45,1201.75,386.25,1153.75,7781.00,3.00,27.50,-,2339.75,2095.50,3041.50,70.25,462.00
10.02.2025 19:45,10.02.2025 20:00,1191.25,382.50,1083.00,7889.00,2.75,27.50,-,2305.50,2099.00,3036.50,44.50,464.00
10.02.2025 20:00,10.02.2025 20:15,1153.50,423.00,1032.25,7910.25,2.50,27.50,-,2251.25,2074.25,2944.25,155.25,462.50
10.02.2025 20:15,10.02.2025 20:30,1139.25,369.50,1053.75,7910.75,2.25,27.50,-,2260.75,2025.25,2889.75,22.50,459.50
10.02.2025 20:30,10.02.2025 20:45,1130.25,350.00,1028.00,7837.00,2.25,27.25,-,2259.75,2012.00,2874.50,24.25,458.75
10.02.2025 20:45,10.02.2025 21:00,1125.25,346.50,1004.75,7865.75,2.25,27.50,-,2251.00,1994.00,2914.25,8.50,464.00
10.02.2025 21:00,10.02.2025 21:15,1104.00,365.00,1081.50,7915.00,2.25,27.75,-,2224.50,1980.75,2889.50,59.50,465.75
10.02.2025 21:15,10.02.2025 21:30,1098.50,352.25,1088.50,7946.25,2.50,27.50,-,2208.25,1988.25,2858.75,6.25,464.25
10.02.2025 21:30,10.02.2025 21:45,1091.25,347.00,1089.75,7964.75,2.25,27.50,-,2183.75,2007.50,2844.75,0.25,452.25
10.02.2025 21:45,10.02.2025 22:00,1087.00,347.25,1103.25,8011.00,2.50,27.25,-,2177.75,1998.75,2818.75,0.25,453.25
10.02.2025 22:00,10.02.2025 22:15,1065.75,384.25,1162.25,7594.50,2.25,27.25,-,2210.75,1985.25,2756.25,27.75,454.50
10.02.2025 22:15,10.02.2025 22:30,1062.00,350.25,1147.75,7566.25,2.00,27.25,-,2229.00,1977.50,2723.25,24.75,454.25
10.02.2025 22:30,10.02.2025 22:45,1056.75,344.75,1126.00,7578.25,2.00,27.50,-,2212.50,1926.50,2718.75,17.25,453.50
10.02.2025 22:45,10.02.2025 23:00,1055.25,343.75,1081.75,7608.50,2.00,27.75,-,2165.50,1844.50,2709.75,16.25,457.00
10.02.2025 23:00,10.02.2025 23:15,1044.00,356.75,1053.25,7590.00,2.00,27.50,-,2113.00,1760.50,2646.00,37.50,457.75
10.02.2025 23:15,10.02.2025 23:30,1043.00,345.25,1025.25,7633.00,2.00,27.75,-,2092.00,1737.00,2580.00,25.00,458.25
10.02.2025 23:30,10.02.2025 23:45,1039.00,342.25,1053.50,7703.25,2.00,28.00,-,2058.75,1699.50,2549.25,5.25,457.75
10.02.2025 23:45,11.02.2025 00:00,1037.75,343.75,1059.00,7665.00,2.00,28.25,-,2004.25,1687.25,2532.25,0.25,455.50
11.02.2025 00:00,11.02.2025 00:15,1027.00,350.50,987.00,7650.25,2.00,28.25,-,1877.00,1632.50,2418.75,25.75,498.75
11.02.2025 00:15,11.02.2025 00:30,1026.00,348.50,1089.50,7590.00,2.00,28.00,-,1840.50,1611.50,2353.75,5.75,455.25
11.02.2025 00:30,11.02.2025 00:45,1030.25,352.50,1093.25,7525.00,1.75,28.25,-,1863.75,1634.50,2311.00,2.25,450.00
11.02.2025 00:45,11.02.2025 01:00,1030.00,342.25,1091.75,7437.75,1.75,28.50,-,1875.00,1647.50,2330.50,0.50,449.25
11.02.2025 01:00,11.02.2025 01:15,1022.25,348.00,966.75,7400.75,4.25,28.50,-,1969.25,1660.00,2308.75,5.75,450.50
11.02.2025 01:15,11.02.2025 01:30,1021.25,341.00,958.25,7404.50,7.00,28.50,-,1979.25,1649.25,2315.50,0.25,451.50
11.02.2025 01:30,11.02.2025 01:45,1019.75,341.75,960.00,7398.25,9.25,28.50,-,1936.50,1652.25,2316.25,0.00,448.75
11.02.2025 01:45,11.02.2025 02:00,1019.50,341.50,997.00,7364.75,11.25,28.50,-,1950.75,1636.25,2294.50,0.00,453.50
11.02.2025 02:00,11.02.2025 02:15,1015.50,342.00,947.25,7321.75,12.50,28.50,-,2067.25,1611.50,2325.50,1.00,455.50
11.02.2025 02:15,11.02.2025 02:30,1014.50,342.25,979.25,7288.75,13.75,28.50,-,2070.75,1553.00,2302.00,0.25,448.25
11.02.2025 02:30,11.02.2025 02:45,1016.25,343.25,965.00,7270.75,15.25,28.50,-,2078.50,1562.00,2315.50,0.00,439.75
11.02.2025 02:45,11.02.2025 03:00,1014.75,343.50,953.25,7224.50,16.25,28.50,-,2066.50,1561.00,2319.50,1.25,436.50
11.02.2025 03:00,11.02.2025 03:15,1015.00,349.00,874.50,7167.75,16.75,28.25,-,2066.25,1584.75,2426.25,6.25,443.50
11.02.2025 03:15,11.02.2025 03:30,1015.75,344.50,881.00,7120.75,18.25,28.25,-,2063.25,1584.75,2433.50,7.00,443.50
11.02.2025 03:30,11.02.2025 03:45,1014.75,368.25,891.50,7081.50,17.00,28.25,-,2070.00,1601.75,2432.50,10.00,441.00
11.02.2025 03:45,11.02.2025 04:00,1015.50,364.00,891.00,7048.75,16.50,28.50,-,2062.75,1620.00,2491.75,9.50,439.25
11.02.2025 04:00,11.02.2025 04:15,1016.25,383.50,930.50,6994.75,15.50,28.50,-,2016.25,1665.75,2532.75,10.00,445.25
11.02.2025 04:15,11.02.2025 04:30,1019.50,354.50,931.50,6968.00,15.50,28.25,-,1994.00,1675.75,2548.25,4.50,445.75
11.02.2025 04:30,11.02.2025 04:45,1024.25,362.00,931.00,6920.75,14.50,28.50,-,1994.00,1707.25,2554.00,6.75,449.00
11.02.2025 04:45,11.02.2025 05:00,1024.50,359.75,922.50,6857.75,12.25,28.75,-,1997.00,1750.25,2592.00,6.75,450.75
11.02.2025 05:00,11.02.2025 05:15,1028.75,369.50,983.00,6818.00,9.25,28.75,-,2006.75,1749.50,2741.00,5.25,458.50
11.02.2025 05:15,11.02.2025 05:30,1036.75,387.00,1006.25,6721.25,8.50,28.50,-,2015.00,1756.75,2764.00,7.50,456.50
11.02.2025 05:30,11.02.2025 05:45,1039.75,395.75,1001.75,6593.75,7.25,28.25,-,2008.25,1783.25,2803.25,50.50,453.25
11.02.2025 05:45,11.02.2025 06:00,1051.75,370.00,1019.50,6509.25,6.75,28.00,-,2034.75,1812.00,2995.75,19.75,450.50
11.02.2025 06:00,11.02.2025 06:15,1079.00,353.75,727.50,6778.25,4.25,27.75,-,2097.25,1861.00,3280.25,27.00,453.50
11.02.2025 06:15,11.02.2025 06:30,1090.50,375.75,776.25,6778.50,3.50,27.00,-,2149.75,1902.50,3354.00,199.50,451.00
11.02.2025 06:30,11.02.2025 06:45,1101.00,371.75,781.00,6751.50,3.00,26.75,-,2188.50,1916.25,3389.00,387.50,448.00
11.02.2025 06:45,11.02.2025 07:00,1116.25,454.25,806.00,6666.50,5.50,26.75,-,2170.75,1851.00,3431.00,603.75,447.50
11.02.2025 07:00,11.02.2025 07:15,1144.50,399.50,943.00,6648.00,2.75,26.50,-,2224.25,1920.25,3511.25,263.25,448.25
11.02.2025 07:15,11.02.2025 07:30,1164.25,424.00,954.00,6601.75,9.50,26.75,-,2226.75,1925.50,3547.25,410.75,443.00
11.02.2025 07:30,11.02.2025 07:45,1176.75,475.50,949.75,6506.00,33.75,26.50,-,2232.00,1939.75,3569.50,486.50,442.00
11.02.2025 07:45,11.02.2025 08:00,1182.00,496.25,948.75,6393.50,112.75,26.00,-,2259.00,1963.75,3593.25,524.00,445.00
11.02.2025 08:00,11.02.2025 08:15,1191.00,499.00,832.00,6229.00,283.25,25.75,-,2279.75,1988.75,3656.00,745.50,447.75
11.02.2025 08:15,11.02.2025 08:30,1202.25,511.00,828.25,5893.50,485.00,26.00,-,2299.00,1989.50,3663.75,865.50,447.50
11.02.2025 08:30,11.02.2025 08:45,1198.25,516.00,826.75,5678.00,678.50,25.75,-,2302.25,1991.50,3669.00,960.25,441.00
11.02.2025 08:45,11.02.2025 09:00,1200.25,517.25,822.00,5570.00,884.00,25.50,-,2294.00,1992.50,3690.00,903.75,438.75
11.02.2025 09:00,11.02.2025 09:15,1179.00,515.00,489.00,5477.25,1118.00,25.75,-,2270.75,1988.50,3677.75,901.75,431.75
11.02.2025 09:15,11.02.2025 09:30,1175.00,494.00,458.25,5350.25,1367.50,25.25,-,2294.50,1988.50,3664.50,822.75,434.75
11.02.2025 09:30,11.02.2025 09:45,1166.75,482.25,452.75,5198.25,1622.25,25.00,-,2309.00,1997.75,3662.50,737.25,437.50
11.02.2025 09:45,11.02.2025 10:00,1153.00,481.50,426.50,5035.00,1862.00,25.00,-,2309.25,2000.00,3661.00,649.75,434.00
11.02.2025 10:00,11.02.2025 10:15,1120.75,466.50,455.75,5019.00,2090.00,25.00,-,2326.00,2018.25,3444.50,359.75,432.00
11.02.2025 10:15,11.02.2025 10:30,1107.50,477.25,456.50,4870.00,2289.00,24.75,-,2322.50,2002.00,3319.25,362.50,442.50
11.02.2025 10:30,11.02.2025 10:45,1103.00,484.25,456.25,4743.00,2481.50,25.00,-,2324.75,1982.75,3311.75,367.75,447.25
11.02.2025 10:45,11.02.2025 11:00,1099.00,486.75,458.25,4639.00,2671.50,24.25,-,2323.25,1971.75,3357.75,245.50,444.25
11.02.2025 11:00,11.02.2025 11:15,1081.50,505.75,530.25,4431.75,2849.25,23.75,-,2320.50,1953.25,3371.75,537.25,439.50
11.02.2025 11:15,11.02.2025 11:30,1073.50,500.50,545.25,4319.25,3006.25,24.50,-,2320.25,1996.75,3354.00,291.75,436.00
11.02.2025 11:30,11.02.2025 11:45,1073.25,477.25,574.00,4401.75,3128.25,25.00,-,2329.50,1985.00,3355.50,188.25,439.00
11.02.2025 11:45,11.02.2025 12:00,1074.00,461.50,580.50,4413.00,3213.75,24.75,-,2331.75,1958.50,3360.75,177.00,443.25
11.02.2025 12:00,11.02.2025 12:15,1056.50,434.25,681.50,4317.00,3251.75,24.75,-,2308.75,1925.25,3315.00,186.25,444.00
11.02.2025 12:15,11.02.2025 12:30,1051.50,441.25,675.75,4271.00,3264.00,24.75,-,2306.50,1886.00,3292.50,168.00,443.25
11.02.2025 12:30,11.02.2025 12:45,1050.75,446.75,635.50,4212.25,3241.50,24.00,-,2315.25,1889.50,3291.00,162.50,442.00
11.02.2025 12:45,11.02.2025 13:00,1051.25,416.25,654.25,4152.50,3212.75,23.75,-,2333.00,1936.75,3294.25,132.00,441.75
11.02.2025 13:00,11.02.2025 13:15,1046.75,448.00,786.00,4166.25,3163.25,23.25,-,2317.50,1963.50,3237.25,75.00,443.25
11.02.2025 13:15,11.02.2025 13:30,1051.75,470.75,781.00,4147.75,3066.00,23.50,-,2322.50,2005.25,3223.75,91.75,440.50
11.02.2025 13:30,11.02.2025 13:45,1046.00,472.00,803.75,4089.50,2931.75,24.25,-,2308.75,2034.25,3194.25,136.50,435.50
11.02.2025 13:45,11.02.2025 14:00,1047.25,479.50,825.00,3977.75,2792.50,24.50,-,2288.75,2045.00,3212.50,142.25,428.50
11.02.2025 14:00,11.02.2025 14:15,1048.25,448.25,1082.25,3930.00,2593.75,24.25,-,2231.25,2095.00,3216.25,134.75,437.75
11.02.2025 14:15,11.02.2025 14:30,1056.50,478.00,1127.75,3978.75,2375.00,25.00,-,2196.50,2157.00,3250.75,159.25,451.25
11.02.2025 14:30,11.02.2025 14:45,1062.00,484.75,1154.50,3985.25,2138.50,26.50,-,2199.00,2168.00,3273.00,275.25,452.50
11.02.2025 14:45,11.02.2025 15:00,1074.75,516.75,1146.50,4006.50,1878.50,26.50,-,2193.50,2161.75,3328.50,335.00,453.50
11.02.2025 15:00,11.02.2025 15:15,1087.50,443.50,1408.25,4136.25,1617.25,26.25,-,2182.00,2131.00,3372.25,91.25,452.00
11.02.2025 15:15,11.02.2025 15:30,1103.00,455.50,1455.75,4161.00,1376.00,26.25,-,2190.25,2111.50,3466.50,221.75,449.25
11.02.2025 15:30,11.02.2025 15:45,1103.00,493.75,1456.25,4191.25,1142.50,26.75,-,2206.25,2089.50,3508.25,374.00,451.00
11.02.2025 15:45,11.02.2025 16:00,1114.25,547.25,1455.25,4313.00,896.25,27.25,-,2214.50,2052.00,3507.75,474.25,444.00
11.02.2025 16:00,11.02.2025 16:15,1144.25,467.00,1546.75,4394.00,659.25,27.50,-,2264.25,2002.00,3485.50,230.75,444.75
